date,inflation_rate,unemployment_rate,federal_funds_rate,market_yield_10_rate,ppi_rate,gdp_pc1,gdp_invest_pc1,sp500_yoy,consumer_senti_pc1,means_0,means_1,means_2,means_3,means_4,means_5,means_6,means_7,means_8,hidden_states
1986-07-01,1.67131,7.0,6.56,7.3,-3.68217,3.11918,-0.8939,0.2473996573542753,3.93617,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1986-08-01,1.57553,6.9,6.17,7.17,-3.31061,3.11918,-0.8939,0.3010763209226363,2.70563,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1986-09-01,1.75763,7.0,5.89,7.45,-2.64447,3.11918,-0.8939,0.2934937969163811,-0.21716,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1986-10-01,1.56682,7.0,5.85,7.43,-3.10982,2.90724,-4.13076,0.2748712703250946,8.1448,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1986-11-01,1.2844,6.9,6.04,7.25,-3.48162,2.90724,-4.13076,0.2413178961725117,0.55006,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1986-12-01,1.18721,6.6,6.91,7.11,-3.76448,2.90724,-4.13076,0.1994997101578064,-5.11182,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-01-01,1.36488,6.6,6.43,7.08,-2.61628,2.71158,-1.5147,0.2705017313966447,-5.43933,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-02-01,1.91431,6.6,6.1,7.25,-0.6883,2.71158,-1.5147,0.2806686582601976,-5.94369,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-03-01,2.84143,6.6,6.13,7.25,0.89731,2.71158,-1.5147,0.258878065243082,-4.52156,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-04-01,3.67985,6.3,6.37,8.02,2.30924,3.3536,0.28744,0.2158031142595604,-3.5343,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-05-01,3.66972,6.3,6.85,8.61,2.6,3.3536,0.28744,0.2124324963721586,-3.90295,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-06-01,3.74771,6.2,6.73,8.4,3.1031,3.3536,0.28744,0.2286561571676606,-7.85498,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-07-01,3.92694,6.1,6.58,8.45,4.12475,3.26199,3.07474,0.2910620091072269,-4.09417,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-08-01,4.28832,6.0,6.73,8.76,4.53172,3.26199,3.07474,0.3443135291559138,-0.52687,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-09-01,4.27273,5.9,7.22,9.42,4.32596,3.26199,3.07474,0.3373996947284632,1.84984,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1987-10-01,4.35572,6.0,7.29,9.52,4.41324,4.47456,9.76945,0.1803535148287263,-6.58996,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1987-11-01,4.52899,5.8,6.69,8.86,4.40882,4.47456,9.76945,-0.0003432670482216,-9.08096,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1987-12-01,4.33213,5.7,6.77,8.99,4.51354,4.47456,9.76945,-0.0307698175040935,-2.58137,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-01-01,4.12926,5.7,6.83,8.67,4.0796,4.24126,1.75394,-0.0530580997996058,0.44248,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-02-01,3.9356,5.7,6.58,8.21,3.76238,4.24126,1.75394,-0.0811799168068337,1.55211,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-03-01,3.83244,5.7,6.58,8.37,3.65613,4.24126,1.75394,-0.0914071453115984,4.18502,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-04-01,3.9929,5.4,6.87,8.72,3.82728,4.48449,4.12413,-0.0923068955111992,-1.72414,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-05-01,3.9823,5.6,7.09,9.09,3.80117,4.48449,4.12413,-0.1141124819403706,4.06147,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-06-01,3.96476,5.4,7.51,8.92,4.07767,4.48449,4.12413,-0.1018678919264091,3.49727,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-07-01,4.13005,5.4,7.75,9.06,4.25121,4.1932,4.68731,-0.132342658589282,-0.32017,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-08-01,4.11199,5.6,8.01,9.26,4.04624,4.1932,4.68731,-0.1992711759345051,3.17797,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-09-01,4.18483,5.4,8.19,8.98,4.24301,4.1932,4.68731,-0.1590748717562652,3.95299,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-10-01,4.26087,5.4,8.3,8.8,3.93852,3.79934,-0.49516,-0.0098812663379881,5.37514,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-11-01,4.2461,5.3,8.35,8.96,3.93474,3.79934,-0.49516,0.1061832013577355,11.91336,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1988-12-01,4.41176,5.3,8.76,9.11,4.60653,3.79934,-0.49516,0.1475740901854474,5.87558,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-01-01,4.48276,5.4,9.12,9.09,5.64054,4.31516,8.07012,0.1394833812298728,7.81938,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-02-01,4.64716,5.2,9.36,9.17,5.72519,4.31516,8.07012,0.1390126340028339,4.14847,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-03-01,4.8927,5.0,9.85,9.36,6.29171,4.31516,8.07012,0.101512961499649,-0.31712,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-04-01,5.03413,5.2,9.84,9.18,6.14367,3.74791,4.53408,0.1509259670339082,0.32895,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-05-01,5.2766,5.2,9.81,8.86,6.29108,3.74791,4.53408,0.2256962679799845,-4.32489,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-06-01,5.16949,5.3,9.53,8.28,5.31716,3.74791,4.53408,0.1959674335949981,-4.32946,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-07-01,5.06329,5.2,9.24,8.02,4.54124,3.90754,3.02322,0.2337005047387716,-1.49893,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-08-01,4.62185,5.2,8.99,8.11,3.7037,3.90754,3.02322,0.3142699045014236,-8.00821,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-09-01,4.43515,5.3,9.02,8.19,3.9778,3.90754,3.02322,0.2961506876163684,-1.54162,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-10-01,4.58716,5.3,8.84,8.01,4.25139,2.74321,0.72195,0.252352695871932,-0.21254,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-11-01,4.65503,5.4,8.55,7.87,4.06279,2.74321,0.72195,0.2553083267007383,-2.25806,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1989-12-01,4.6396,5.4,8.45,7.84,3.66972,2.74321,0.72195,0.2605909410814986,-1.52339,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-01-01,5.19802,5.4,8.23,8.21,3.9819,2.82101,-1.61708,0.1911540488194556,-5.00511,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-02-01,5.26316,5.3,8.24,8.47,3.2491,2.82101,-1.61708,0.1239463029035259,-6.18449,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-03-01,5.23732,5.2,8.28,8.59,2.42152,2.82101,-1.61708,0.1563025562043087,-3.18134,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-04-01,4.71162,5.4,8.26,8.79,1.60285,2.4127,-0.62511,0.1188647924445773,2.62295,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-05-01,4.3654,5.4,8.18,8.76,1.23675,2.4127,-0.62511,0.1156945873937012,-0.11025,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-06-01,4.67365,5.2,8.29,8.48,1.24004,2.4127,-0.62511,0.1132400334568266,-2.53863,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-07-01,4.81928,5.5,8.15,8.47,1.50709,1.72736,-1.66873,0.0846707042114314,-4.13043,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-08-01,5.70281,5.7,8.13,8.75,4.01786,1.72736,-1.66873,-0.0457615370448745,-14.73214,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-09-01,6.16987,5.9,8.2,8.89,5.33808,1.72736,-1.66873,-0.0919088604217888,-24.00835,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-10-01,6.37959,5.9,8.11,8.72,7.0922,0.60306,-6.47575,-0.1159263196529289,-31.94888,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-11-01,6.19539,6.2,7.81,8.39,6.5661,0.60306,-6.47575,-0.0732707125975001,-27.39274,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1990-12-01,6.25495,6.3,7.31,8.08,5.04425,0.60306,-6.47575,-0.05686772761912,-27.62431,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1991-01-01,5.64706,6.4,6.91,8.09,3.56832,-0.9502,-10.47673,-0.0426104812807204,-28.17204,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1991-02-01,5.3125,6.6,6.25,7.85,2.44755,-0.9502,-10.47673,0.0962634865094647,-21.34078,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1991-03-01,4.82115,6.8,6.12,8.11,1.75131,-0.9502,-10.47673,0.0999039746483234,-3.94304,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1991-04-01,4.80993,6.7,5.91,8.04,1.66521,-0.53893,-10.50496,0.1227183254998849,-12.88605,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1991-05-01,5.03486,6.9,5.78,8.07,1.65794,-0.53893,-10.50496,0.0792070538754761,-13.57616,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1991-06-01,4.69592,6.9,5.9,8.28,1.83727,-0.53893,-10.50496,0.0496864465342201,-7.02152,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1991-07-01,4.36782,6.8,5.82,8.27,1.39738,-0.10281,-6.92876,0.0560948038782829,-6.00907,7.1815693477344285,5.717385304155073,7.799294484332164,7.700505713962988,9.18870267040585,2.070407598541575,-0.4769781793405891,-0.009690223004487686,-10.53459124230144,2
1991-08-01,3.79939,6.9,5.66,7.9,-0.25751,-0.10281,-6.92876,0.1773462626646127,7.32984,5.043741632397014,7.968384515480856,7.419551069224584,9.269022683848776,4.2601198839758165,4.340921969794564,10.16515478482149,0.16424824605640584,13.28064195586579,1
1991-09-01,3.39623,6.9,5.45,7.65,-1.94257,-0.10281,-6.92876,0.2276160427172049,14.01099,5.043741632397014,7.968384515480856,7.419551069224584,9.269022683848776,4.2601198839758165,4.340921969794564,10.16515478482149,0.16424824605640584,13.28064195586579,1
1991-10-01,2.84858,7.0,5.21,7.53,-3.64238,1.1664,2.0821,0.2596947519004433,22.53521,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1991-11-01,3.06657,7.0,4.81,7.42,-3.08077,1.1664,2.0821,0.2240106966827926,4.69697,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1991-12-01,2.98063,7.3,4.43,7.09,-2.35889,1.1664,2.0821,0.1817827045185853,4.12214,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-01-01,2.67261,7.3,4.03,7.03,-2.85714,2.85894,3.64498,0.2783213190943825,1.0479,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-02-01,2.81899,7.4,4.06,7.34,-1.02389,2.85894,3.64498,0.1388290030620618,-2.27273,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-03-01,3.18991,7.4,3.98,7.54,-0.08606,2.85894,3.64498,0.0942452990628766,-13.34094,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-04-01,3.18283,7.4,3.73,7.48,0.25862,3.16984,9.50686,0.0730315194666708,-5.62347,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-05-01,3.0236,7.6,3.82,7.39,0.60086,3.16984,9.50686,0.0974152980164999,1.14943,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-06-01,3.01471,7.8,3.76,7.26,1.37457,3.16984,9.50686,0.079254831626764,-2.07065,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-07-01,3.15712,7.7,3.25,6.84,1.55039,3.66539,8.23432,0.0915888740504007,-7.59952,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-08-01,3.07467,7.6,3.3,6.59,1.29088,3.66539,8.23432,0.0732504654421586,-7.19512,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-09-01,2.9927,7.6,3.22,6.42,1.63652,3.66539,8.23432,0.080781930374262,-8.91566,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-10-01,3.27988,7.3,3.1,6.59,1.46048,4.38265,7.7171,0.0662195466422228,-6.3857,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-11-01,3.12046,7.4,3.09,6.87,1.20275,4.38265,7.7171,0.0956792752420057,23.44428,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1992-12-01,2.96671,7.4,2.92,6.77,1.46678,4.38265,7.7171,0.12130707515002,33.43109,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-01-01,3.2538,7.3,3.02,6.6,2.07612,3.31991,12.33174,0.0460349757155769,32.2963,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-02-01,3.24675,7.1,3.03,6.26,2.06897,3.31991,12.33174,0.0706519952672712,25.87209,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-03-01,3.01941,7.0,3.07,5.98,2.23945,3.31991,12.33174,0.1050426993651103,13.02632,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-04-01,3.15638,7.1,2.96,5.97,2.57954,2.80667,6.93077,0.0875548638587426,10.88083,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-05-01,3.22119,7.1,3.0,6.04,2.13311,2.80667,6.93077,0.0733629032049223,1.38889,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-06-01,2.99786,7.0,3.04,5.96,1.27119,2.80667,6.93077,0.0974466740486577,1.36816,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-07-01,2.84698,6.9,3.06,5.81,1.10263,2.28651,5.367,0.0776646626981785,0.52219,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-08-01,2.84091,6.8,3.03,5.68,0.84962,2.28651,5.367,0.0866193695416055,1.57687,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-09-01,2.764,6.7,3.09,5.36,0.59322,2.28651,5.367,0.0973962192786346,3.04233,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-10-01,2.75229,6.8,2.99,5.33,0.84674,2.60771,7.62011,0.1245986140135519,12.82401,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-11-01,2.74455,6.6,3.02,5.72,1.01868,2.60771,7.62011,0.0947074533209999,-4.80657,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1993-12-01,2.81096,6.5,2.96,5.77,0.85034,2.60771,7.62011,0.0695664828193434,-3.07692,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-01-01,2.45098,6.6,3.05,5.75,0.9322,3.43071,9.14616,0.086767789285967,5.5991,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-02-01,2.51572,6.6,3.25,5.97,0.76014,3.43071,9.14616,0.067638826623499,7.62125,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-03-01,2.65178,6.5,3.34,6.48,0.84246,3.43071,9.14616,0.0303286732003189,6.51921,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-04-01,2.36439,6.4,3.56,6.97,0.33529,4.22561,13.85898,0.0093764300753007,8.17757,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-05-01,2.28849,6.1,4.01,7.18,0.16708,4.22561,13.85898,0.0126942593942525,15.56663,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-06-01,2.4948,6.1,4.25,7.1,0.83682,4.22561,13.85898,0.0151014847221879,11.90184,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-07-01,2.69896,6.1,4.26,7.3,1.25839,4.33705,12.76483,0.0091995047599799,15.58442,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-08-01,2.90055,6.0,4.47,7.24,2.10615,4.33705,12.76483,0.0222741682304798,18.62872,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-09-01,2.96552,5.9,4.73,7.46,1.93766,4.33705,12.76483,0.0168167807651151,17.45828,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-10-01,2.60989,5.8,4.76,7.74,1.51134,4.11617,11.54281,-0.0001857888641754,12.0919,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-11-01,2.60274,5.6,5.29,7.96,2.10084,4.11617,11.54281,-0.0040511428108916,12.80788,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1994-12-01,2.5974,5.5,5.45,7.81,2.78246,4.11617,11.54281,-0.023090239874785,7.82313,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-01-01,2.87081,5.6,5.53,7.78,3.1906,3.48141,8.57831,-0.0163699246443468,3.49947,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
1995-02-01,2.86299,5.4,5.92,7.47,3.52054,3.48141,8.57831,0.0219363370340186,2.03863,2.6436935413744047,5.584804124573001,3.603667019335759,4.979465999524572,2.474638693879115,3.2452468316211163,6.444654291287848,0.1530684004193951,3.4043290784092353,0
